Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-04 00:00:00-05:00,53.48282422865809,53.783713282932304,53.0766248662351,53.294769287109375,8476200,0.0,0.0
2015-03-05 00:00:00-05:00,53.55805059860237,53.61070575812446,53.17442261021939,53.35495376586914,6955800,0.0,0.0
2015-03-06 00:00:00-05:00,53.07663971503549,53.92665196158446,53.039032159593425,53.79125213623047,12022100,0.0,0.0
2015-03-09 00:00:00-04:00,53.88902234564675,54.814255161835085,53.88902234564675,54.69389724731445,12754700,0.0,0.0
2015-03-10 00:00:00-04:00,55.56646571004147,55.731949206635,54.0545026583665,54.07706832885742,29111600,0.0,0.0
2015-03-11 00:00:00-04:00,53.79875322010185,53.94920061132403,52.835912872204545,52.85847854614258,21690200,0.0,0.0
2015-03-12 00:00:00-04:00,52.65537288293109,53.069095965460484,52.05359489724837,52.18147659301758,16004300,0.0,0.0
2015-03-13 00:00:00-04:00,51.91069340538245,52.38458984439218,51.39165987290847,51.63236999511719,13946800,0.0,0.0
2015-03-16 00:00:00-04:00,52.00848967171457,52.677965003982116,51.835482287771136,52.655399322509766,11643400,0.0,0.0
2015-03-17 00:00:00-04:00,52.23413995255549,52.78325714230815,52.0611268892889,52.519981384277344,11540300,0.0,0.0
2015-03-18 00:00:00-04:00,52.35449750606045,53.023972676280025,51.9482981209303,52.828399658203125,10245700,0.0,0.0
2015-03-19 00:00:00-04:00,52.82839300045973,53.09918681743777,52.48989068602047,52.527503967285156,6959800,0.0,0.0
2015-03-20 00:00:00-04:00,52.805815106769025,53.11422790613722,52.497408046381096,52.685462951660156,22646600,0.0,0.0
2015-03-23 00:00:00-04:00,52.595208024863304,53.09167585688381,52.51246338619322,52.70804214477539,7700600,0.0,0.0
2015-03-24 00:00:00-04:00,52.64785776720724,52.828394636090195,51.88059616088867,51.88059616088867,9964700,0.0,0.0
2015-03-25 00:00:00-04:00,51.79785008001555,51.805373884086904,50.549162597295826,50.55668640136719,11980500,0.0,0.0
2015-03-26 00:00:00-04:00,50.05270280514166,50.73721979270763,49.40579336165046,50.519081115722656,13835900,0.0,0.0
2015-03-27 00:00:00-04:00,50.56421494717206,51.09829030670231,50.210670729417025,50.42129135131836,8560400,0.0,0.0
2015-03-30 00:00:00-04:00,50.95534787486178,51.90314606203934,50.744727330817746,51.8128776550293,11404500,0.0,0.0
2015-03-31 00:00:00-04:00,51.27130264780713,52.30936387186291,51.27130264780713,52.15891647338867,13035300,0.0,0.0
2015-04-01 00:00:00-04:00,51.50447437024054,52.25669393285195,51.489426765159614,52.22660446166992,10455800,0.0,0.0
2015-04-02 00:00:00-04:00,52.29432485118466,52.36202762636273,50.970421961066236,51.128387451171875,14206200,0.0,0.0
2015-04-06 00:00:00-04:00,49.78942467268322,51.12085104041709,49.781900868633606,50.97040939331055,11906300,0.0,0.0
2015-04-07 00:00:00-04:00,50.94032003364425,51.24120906753263,50.59429965331595,50.63943099975586,13948000,0.0,0.0
2015-04-08 00:00:00-04:00,50.3535930352429,50.84253129256691,50.34606923065874,50.594303131103516,15783100,0.0,0.0
2015-04-09 00:00:00-04:00,50.714649926815426,51.970855426914284,50.631905302116145,51.76023483276367,14169200,0.0,0.0
2015-04-10 00:00:00-04:00,51.654922033058874,52.05359752966864,51.50448039852026,52.02351379394531,10437900,0.0,0.0
2015-04-13 00:00:00-04:00,53.58061892924851,54.08460481836413,51.63236666115649,51.700069427490234,28612900,0.0,0.0
2015-04-14 00:00:00-04:00,52.02351974734239,52.05360348650841,51.6022727922633,51.88059616088867,12305100,0.0,0.0
2015-04-15 00:00:00-04:00,52.121311133047136,52.27927660389189,51.29387049286821,51.49696731567383,11923400,0.0,0.0
2015-04-16 00:00:00-04:00,51.27130691262439,51.33900394333285,50.94785215272616,51.083251953125,10649900,0.0,0.0
2015-04-17 00:00:00-04:00,50.76730964145699,51.11333003996624,50.36863408967418,50.481468200683594,14011100,0.0,0.0
2015-04-20 00:00:00-04:00,50.5867848637435,51.75272792571255,50.541653509261245,51.63236999511719,12893800,0.0,0.0
2015-04-21 00:00:00-04:00,51.78280490699472,51.85803147328389,51.43678451019332,51.579708099365234,7839300,0.0,0.0
2015-04-22 00:00:00-04:00,51.722632439848965,52.06112903714212,51.338998754330404,51.8580322265625,13289500,0.0,0.0
2015-04-23 00:00:00-04:00,50.661989075995095,51.47438762397682,50.36862389016505,51.40668487548828,18341100,0.0,0.0
2015-04-24 00:00:00-04:00,51.173493633018126,51.39163798507747,50.90269414349476,51.331459045410156,8757800,0.0,0.0
2015-04-27 00:00:00-04:00,51.73016471264426,52.414687638744674,51.609812501945946,52.07619094848633,11818400,0.0,0.0
2015-04-28 00:00:00-04:00,51.93326195408386,52.519992550722364,51.91069627559504,52.39211654663086,8272600,0.0,0.0
2015-04-29 00:00:00-04:00,52.04609145169804,52.158919834096686,51.15094802479004,51.65493392944336,7660400,0.0,0.0
2015-04-30 00:00:00-04:00,51.3991853210481,51.59475835604312,50.85758609402332,51.15095138549805,8319800,0.0,0.0
2015-05-01 00:00:00-04:00,51.38412853853052,51.55714160366541,51.120852777656694,51.46687316894531,7166200,0.0,0.0
2015-05-04 00:00:00-04:00,51.489433511435564,52.17395615781015,51.31642620319578,51.94828796386719,7013800,0.0,0.0
2015-05-05 00:00:00-04:00,51.790330160070695,51.90316427367932,51.24873100593441,51.42926788330078,8660600,0.0,0.0
2015-05-06 00:00:00-04:00,51.301387568394645,51.79033158146357,50.774836009078314,51.00802230834961,7858200,0.0,0.0
2015-05-07 00:00:00-04:00,51.000506952778956,51.48944525284966,50.99298314753701,51.474403381347656,6514000,0.0,0.0
2015-05-08 00:00:00-04:00,51.79032381646958,52.21157073974609,51.56466135587428,52.211570739746094,7393300,0.0,0.0
2015-05-11 00:00:00-04:00,52.031043344705715,52.16644314127339,51.7677675566524,51.94078063964844,6379200,0.0,0.0
2015-05-12 00:00:00-04:00,51.677486914953505,51.91819696992667,51.22615627925137,51.74518966674805,8070400,0.0,0.0
2015-05-13 00:00:00-04:00,52.07617210372738,53.03148859294518,51.90315904841443,52.4522819519043,12031200,0.0,0.0
2015-05-14 00:00:00-04:00,52.64783721714213,53.151828605657336,52.51243748782115,53.046512603759766,10945700,0.0,0.0
2015-05-15 00:00:00-04:00,53.114239294391446,53.47530157611387,52.97883950400016,53.452735900878906,9858600,0.0,0.0
2015-05-18 00:00:00-04:00,53.40007850498015,53.50538881097878,52.84343749627577,52.9713134765625,5352500,0.0,0.0
2015-05-19 00:00:00-04:00,52.903616503128184,52.97131352605573,52.256707057685716,52.36954116821289,7609100,0.0,0.0
2015-05-20 00:00:00-04:00,52.504942284588964,52.53502602510997,52.06865344027615,52.11378479003906,8420200,0.0,0.0
2015-05-21 00:00:00-04:00,52.37705170471031,53.369981404454286,51.925721066459495,52.72307205200195,27529700,0.0,0.0
2015-05-22 00:00:00-04:00,52.33193937244118,52.61026280763889,52.23415284930915,52.286808013916016,13177300,0.0,0.0
2015-05-26 00:00:00-04:00,52.30182996978902,52.36953272077708,51.71509957646741,52.173954010009766,14768600,0.0,0.0
2015-05-27 00:00:00-04:00,52.204053213743386,53.512914007329286,51.97838498703002,53.422645568847656,17559100,0.0,0.0
2015-05-28 00:00:00-04:00,53.369976600918754,53.64829990996363,53.039003890113406,53.1067008972168,11939000,0.0,0.0
2015-05-29 00:00:00-04:00,53.174416412384026,53.33238187253837,52.35449389369952,52.4146728515625,18256900,0.0,0.0
2015-06-01 00:00:00-04:00,52.64947883307471,52.94487897663915,52.34650269693988,52.58130645751953,8600500,0.48,0.0
2015-06-02 00:00:00-04:00,52.53585815753502,52.763091687455486,52.30862462761455,52.528282165527344,12071300,0.0,0.0
2015-06-03 00:00:00-04:00,52.86912927770073,53.05848861497216,52.60402158249002,52.914573669433594,6533300,0.0,0.0
2015-06-04 00:00:00-04:00,52.535847961229194,52.64946470413837,52.081386768380085,52.18742752075195,9909300,0.0,0.0
2015-06-05 00:00:00-04:00,52.232886404139734,52.232886404139734,51.672384303346014,51.70268249511719,8067900,0.0,0.0
2015-06-08 00:00:00-04:00,51.52847010013663,51.65723308297888,50.93766979882348,50.960391998291016,9158400,0.0,0.0
2015-06-09 00:00:00-04:00,51.03612638864811,51.104298754885654,50.57408914442018,50.62710952758789,7611700,0.0,0.0
2015-06-10 00:00:00-04:00,50.680145773682035,51.27094609761694,50.680145773682035,50.983116149902344,12825900,0.0,0.0
2015-06-11 00:00:00-04:00,51.19519424062753,51.36183140348172,51.04370906282686,51.2027702331543,10609800,0.0,0.0
2015-06-12 00:00:00-04:00,50.79375644091061,51.16490497327876,50.58925086042956,50.771034240722656,6855600,0.0,0.0
2015-06-15 00:00:00-04:00,50.39988150863534,50.6346852358088,50.0363090412422,50.468048095703125,6817500,0.0,0.0
2015-06-16 00:00:00-04:00,50.33170699833221,50.4680459454472,49.93784213932672,50.33928298950195,6746800,0.0,0.0
2015-06-17 00:00:00-04:00,50.51351914208615,50.80891936570613,50.051481709492705,50.40747833251953,9563600,0.0,0.0
2015-06-18 00:00:00-04:00,50.53622894564148,51.25579223094806,50.498354760608805,51.02098846435547,10443500,0.0,0.0
2015-06-19 00:00:00-04:00,51.05886017668739,51.13460276429536,50.47563011664908,50.657413482666016,13233700,0.0,0.0
2015-06-22 00:00:00-04:00,50.778608704998476,51.22549403867978,50.74831051273019,51.02098846435547,11762800,0.0,0.0
2015-06-23 00:00:00-04:00,51.15732888714157,51.2179252733921,50.56652856817258,50.7331657409668,11791100,0.0,0.0
2015-06-24 00:00:00-04:00,50.80889662837336,50.84676502696324,49.45308313703237,49.49852752685547,15282700,0.0,0.0
2015-06-25 00:00:00-04:00,49.619737354712214,49.892415345105704,49.24858878074934,49.43037796020508,9838800,0.0,0.0
2015-06-26 00:00:00-04:00,49.521254586066,49.65759354771552,48.93045434518098,48.98347473144531,34801400,0.0,0.0
2015-06-29 00:00:00-04:00,48.02152045917985,48.49870382299868,47.4004221756814,47.43071746826172,16549700,0.0,0.0
2015-06-30 00:00:00-04:00,47.52919275756926,47.83216884723971,47.3019621350135,47.43830108642578,12697400,0.0,0.0
2015-07-01 00:00:00-04:00,47.79430746161263,47.93064644951742,46.968700430142476,47.642822265625,12669900,0.0,0.0
2015-07-02 00:00:00-04:00,47.72613059243164,48.21089296862328,47.710984386689375,47.801876068115234,11302800,0.0,0.0
2015-07-06 00:00:00-04:00,47.461028651025195,48.13514749293968,47.45345554815406,47.801876068115234,10068400,0.0,0.0
2015-07-07 00:00:00-04:00,47.9230549941493,48.006373553673996,46.567241627723625,47.56705856323242,13582600,0.0,0.0
2015-07-08 00:00:00-04:00,47.30198042178516,47.4155943322887,46.733902201081726,46.89296340942383,13827900,0.0,0.0
2015-07-09 00:00:00-04:00,47.60494108481752,48.0442561789589,46.847503658555375,46.855079650878906,12238900,0.0,0.0
2015-07-10 00:00:00-04:00,47.271662193652126,47.77157070047807,47.21106871160348,47.514041900634766,12906100,0.0,0.0
2015-07-13 00:00:00-04:00,47.71855978008868,48.248766577746366,47.71855978008868,48.04425811767578,11426600,0.0,0.0
2015-07-14 00:00:00-04:00,48.18816986818927,48.688078470736166,48.05940688830949,48.43054962158203,10282300,0.0,0.0
2015-07-15 00:00:00-04:00,47.953369798206175,48.627485830407146,47.9457938050451,48.385108947753906,8492000,0.0,0.0
2015-07-16 00:00:00-04:00,48.05940664283951,48.99105435694592,48.00638625264281,48.8925895690918,10385900,0.0,0.0
2015-07-17 00:00:00-04:00,48.559309337421475,48.96832620296412,48.4835667576073,48.733516693115234,8953500,0.0,0.0
2015-07-20 00:00:00-04:00,48.95317732354818,48.95317732354818,48.27906138591438,48.316932678222656,11381000,0.0,0.0
2015-07-21 00:00:00-04:00,48.93802902744048,50.02874069144615,48.8168362742005,49.33946990966797,17818900,0.0,0.0
2015-07-22 00:00:00-04:00,48.854718784498075,49.21071533435578,48.513874220773204,48.61991500854492,22660300,0.0,0.0
2015-07-23 00:00:00-04:00,47.39286330740564,47.55192448614361,46.0749236987272,46.79448699951172,37879800,0.0,0.0
2015-07-24 00:00:00-04:00,46.855071731047595,47.11260052802286,46.43848179489779,46.68843460083008,18525500,0.0,0.0
2015-07-27 00:00:00-04:00,46.94597244262695,47.33984026032016,46.58997591926309,46.94597244262695,14749700,0.0,0.0
2015-07-28 00:00:00-04:00,47.218652679832275,48.02911055332867,47.12776099114526,47.79430389404297,14090200,0.0,0.0
2015-07-29 00:00:00-04:00,47.779150153222695,48.1427197400374,47.529194437003326,47.84731674194336,9779100,0.0,0.0
2015-07-30 00:00:00-04:00,47.71098593993528,49.066796770774225,47.56707097614848,48.78654861450195,12697200,0.0,0.0
2015-07-31 00:00:00-04:00,48.97590415260739,49.1955559092135,48.650205845475654,48.771392822265625,9611600,0.0,0.0
2015-08-03 00:00:00-04:00,48.74110801231586,49.01378600842649,48.53660240462801,48.80170440673828,9847900,0.0,0.0
2015-08-04 00:00:00-04:00,48.78654454848061,49.0970908701308,47.88519221468748,48.05940246582031,12106800,0.0,0.0
2015-08-05 00:00:00-04:00,48.218471770947836,48.84714340176155,48.097281884923824,48.385108947753906,9451300,0.0,0.0
2015-08-06 00:00:00-04:00,48.286634251452774,48.55931217776408,47.45345426718546,47.59736633300781,12280300,0.0,0.0
2015-08-07 00:00:00-04:00,47.53677587607543,48.04426049979658,47.41558599255011,47.73371124267578,17441700,0.0,0.0
2015-08-10 00:00:00-04:00,47.339840709360914,47.96851518089062,47.339840709360914,47.832176208496094,17649600,0.0,0.0
2015-08-11 00:00:00-04:00,47.39286516150579,47.76401081580902,47.21865487949238,47.377716064453125,13667000,0.0,0.0
2015-08-12 00:00:00-04:00,47.264097430960234,47.468602997176134,46.65814516719842,47.40043640136719,12672100,0.0,0.0
2015-08-13 00:00:00-04:00,47.33984897537586,47.41559157797843,46.92325888227157,46.98385238647461,9402600,0.0,0.0
2015-08-14 00:00:00-04:00,46.80207170314195,47.37772302878752,46.80207170314195,46.89296340942383,9202800,0.0,0.0
2015-08-17 00:00:00-04:00,46.58239441917224,47.04443163912886,46.56724532629238,47.01413345336914,11549700,0.0,0.0
2015-08-18 00:00:00-04:00,46.63541186626636,46.84749337445677,46.430903459342524,46.44605255126953,10632100,0.0,0.0
2015-08-19 00:00:00-04:00,46.120357895394335,46.673286791582456,45.98401894681162,46.34001541137695,11577000,0.0,0.0
2015-08-20 00:00:00-04:00,46.09006409173588,46.46120968470081,45.55986022949219,45.55986022949219,13173500,0.0,0.0
2015-08-21 00:00:00-04:00,45.21143943080893,45.521988663417204,43.598099775485075,43.63597106933594,19647300,0.0,0.0
2015-08-24 00:00:00-04:00,41.037955783854805,43.787454168675374,39.83363028384201,41.87113571166992,29486900,0.0,0.0
2015-08-25 00:00:00-04:00,42.88611496051551,43.11334565658323,40.70469681099135,40.81073760986328,21855400,0.0,0.0
2015-08-26 00:00:00-04:00,42.037777419752494,42.97700110550937,41.54544193385345,42.916404724121094,22001500,0.0,0.0
2015-08-27 00:00:00-04:00,43.22695954959643,43.51478661965177,42.545264617727156,43.446617126464844,18261600,0.0,0.0
2015-08-28 00:00:00-04:00,43.28755509023132,43.749589546779724,43.196660508167376,43.51478576660156,12673300,0.0,0.0
2015-08-31 00:00:00-04:00,43.20925623267093,43.73629048443861,43.04121505946704,43.216896057128906,9898800,0.48,0.0
2015-09-01 00:00:00-04:00,42.20101913498447,42.70513979000212,41.77327924955693,42.02534103393555,13136600,0.0,0.0
2015-09-02 00:00:00-04:00,42.491260724430724,42.68221551460053,42.017690746917644,42.66693878173828,11629100,0.0,0.0
2015-09-03 00:00:00-04:00,42.941917095718836,43.35437725637843,42.36905268585595,42.43015670776367,10717900,0.0,0.0
2015-09-04 00:00:00-04:00,41.96422748633807,42.08643844670233,41.35317268451678,41.46774673461914,11424700,0.0,0.0
2015-09-08 00:00:00-04:00,42.09407506661042,42.27739003633378,41.83437643138657,42.162818908691406,10938500,0.0,0.0
2015-09-09 00:00:00-04:00,42.65930414666692,42.689857616107325,41.36845065707132,41.49066162109375,12577200,0.0,0.0
2015-09-10 00:00:00-04:00,41.628147935237436,42.62875217308556,41.46010677264363,42.26211929321289,13997100,0.0,0.0
2015-09-11 00:00:00-04:00,42.0482399282626,42.132260493574506,41.51356598751839,41.75035095214844,10793300,0.0,0.0
2015-09-14 00:00:00-04:00,41.819104018875834,41.99478209706898,41.299706694766,41.48302459716797,9720700,0.0,0.0
2015-09-15 00:00:00-04:00,41.87256097221457,42.1398964798651,41.52120490109145,41.91075134277344,9265000,0.0,0.0
2015-09-16 00:00:00-04:00,41.86492989758677,42.41487772049575,41.76563258930559,42.162818908691406,8091900,0.0,0.0
2015-09-17 00:00:00-04:00,42.155179006084715,42.70512974169954,41.895480371348704,41.99477767944336,9698100,0.0,0.0
2015-09-18 00:00:00-04:00,41.43719376020624,41.97950472118066,41.26151568469646,41.58995819091797,26572500,0.0,0.0
2015-09-21 00:00:00-04:00,41.72745398252983,41.80383475583438,41.24624695223991,41.54413604736328,9289600,0.0,0.0
2015-09-22 00:00:00-04:00,41.0781979731658,41.42191721540607,40.92543645549384,41.200408935546875,9946800,0.0,0.0
2015-09-23 00:00:00-04:00,41.36081739530864,41.36081739530864,40.76503634361947,40.91016387939453,7243900,0.0,0.0
2015-09-24 00:00:00-04:00,40.61990438086446,40.887239929391406,40.01648652705913,40.68864822387695,13502000,0.0,0.0
2015-09-25 00:00:00-04:00,41.208043096193094,41.24623347036234,40.451860867191385,40.650455474853516,11661900,0.0,0.0
2015-09-28 00:00:00-04:00,40.520604213025095,40.688645353811125,40.11578100702828,40.13105773925781,11773100,0.0,0.0
2015-09-29 00:00:00-04:00,40.10050614040385,40.41367188133173,39.84844441749808,40.04703903198242,9789900,0.0,0.0
2015-09-30 00:00:00-04:00,40.47476887482454,41.10110020288947,40.40602505034238,41.03999328613281,12849700,0.0,0.0
2015-10-01 00:00:00-04:00,40.94071390588669,41.10875508671063,40.48242348476251,40.619911193847656,9554900,0.0,0.0
2015-10-02 00:00:00-04:00,40.53588029074813,42.12462545210137,40.482413185677466,42.06351852416992,13192200,0.0,0.0
2015-10-05 00:00:00-04:00,42.453069927396214,43.148145240159536,42.44543010417156,42.94955062866211,9933200,0.0,0.0
2015-10-06 00:00:00-04:00,42.773869594519084,43.171055876116824,42.330853117981306,43.01829147338867,10336500,0.0,0.0
2015-10-07 00:00:00-04:00,43.20160531612367,43.80502013441007,42.804419071515156,43.23979568481445,8952300,0.0,0.0
2015-10-08 00:00:00-04:00,43.14814961038943,44.057093445683556,43.01829882606791,44.04181671142578,8635200,0.0,0.0
2015-10-09 00:00:00-04:00,44.20222010781416,44.39317492431521,43.82031047481208,44.13347625732422,8883000,0.0,0.0
2015-10-12 00:00:00-04:00,44.01889471472082,44.36261388595532,43.896683777586176,44.14110565185547,6913400,0.0,0.0
2015-10-13 00:00:00-04:00,43.68282415400522,44.362625769768464,43.55297627327677,43.92724609375,7377300,0.0,0.0
2015-10-14 00:00:00-04:00,43.93488265781442,45.17226900015989,43.92724283378598,44.78272247314453,12471600,0.0,0.0
2015-10-15 00:00:00-04:00,45.065335736820124,45.760411137567274,44.80563707534651,45.2639274597168,9055600,0.0,0.0
2015-10-16 00:00:00-04:00,45.43197159160048,45.82915797705031,44.996594823917654,45.760414123535156,8924900,0.0,0.0
2015-10-19 00:00:00-04:00,45.41669523446752,45.54654603162917,44.767449989877505,45.141719818115234,10975200,0.0,0.0
2015-10-20 00:00:00-04:00,44.82091998893785,45.225743314731275,44.82091998893785,45.06534194946289,9102200,0.0,0.0
2015-10-21 00:00:00-04:00,45.27919768750734,45.65347034815822,44.98130868910092,45.042415618896484,6915400,0.0,0.0
2015-10-22 00:00:00-04:00,45.439615067148004,46.31800558403901,45.439615067148004,46.1576042175293,10913600,0.0,0.0
2015-10-23 00:00:00-04:00,46.31036088043236,46.738097785821864,46.203426654084986,46.386741638183594,9175600,0.0,0.0
2015-10-26 00:00:00-04:00,46.52422795003607,46.52422795003607,44.83618819576007,45.22573471069336,13381000,0.0,0.0
2015-10-27 00:00:00-04:00,44.99658542688008,45.332664799579156,44.88965121346396,45.279197692871094,9485900,0.0,0.0
2015-10-28 00:00:00-04:00,45.31739610785592,46.058298776234935,45.24101243696074,46.03538513183594,7738300,0.0,0.0
2015-10-29 00:00:00-04:00,45.577070455043575,46.004810070069894,45.5083295541117,45.829132080078125,5567700,0.0,0.0
2015-10-30 00:00:00-04:00,45.92080526014048,45.98191218910898,45.386131286621094,45.386131286621094,8630300,0.0,0.0
2015-11-02 00:00:00-05:00,45.600004206206954,46.409650646956244,45.45487670174144,46.3179931640625,8577200,0.0,0.0
2015-11-03 00:00:00-05:00,46.1346897493858,46.73046790797314,46.0277525932064,46.493682861328125,7704300,0.0,0.0
2015-11-04 00:00:00-05:00,46.50895121115761,46.60060870047216,45.88261969231993,46.02774429321289,10795900,0.0,0.0
2015-11-05 00:00:00-05:00,43.331455573977955,43.392562498288825,38.129846648425406,39.00823974609375,65856400,0.0,0.0
2015-11-06 00:00:00-05:00,39.435984735704835,41.017090191432096,39.435984735704835,40.803218841552734,31252900,0.0,0.0
2015-11-09 00:00:00-05:00,40.39075337839172,40.74974636120225,40.19215878780515,40.436580657958984,15092000,0.0,0.0
2015-11-10 00:00:00-05:00,40.12341544023747,40.47477443235652,39.68040188787481,39.92482376098633,13489500,0.0,0.0
2015-11-11 00:00:00-05:00,40.17688882758236,40.665735564012294,40.0012107609115,40.36784362792969,11026300,0.0,0.0
2015-11-12 00:00:00-05:00,40.29146132500726,40.627540711758,40.11578326508718,40.16161346435547,10807000,0.0,0.0
2015-11-13 00:00:00-05:00,39.94773149006594,40.29145060881292,39.58109873464854,39.67275619506836,10439900,0.0,0.0
2015-11-16 00:00:00-05:00,39.68804895812801,40.37548747334819,39.68804895812801,40.30674362182617,9214000,0.0,0.0
2015-11-17 00:00:00-05:00,40.25327175768392,40.902516901461496,40.15397444747759,40.467140197753906,10686200,0.0,0.0
2015-11-18 00:00:00-05:00,39.67276086181058,39.67276086181058,36.296682020791195,36.66331481933594,45214500,0.0,0.0
